,userid,payorder,general_isgroup,paid,state,买手入驻申请,入驻,分享有奖,拼团详情,火球买手
1363,5ad0c994897de547639f0291,0,,,,,,,,
1364,5ad00f06b96dcb3959f59fc2,0,,,,,,,,
1365,5ad0a7b7bf06f46f098c8e63,0,,,,,,,,
1366,5acf93a13ed3c316475313f1,0,,,,,,,,
1367,5ad0b9ae58f66b2e349bd2f2,0,,,,,,,,
1368,5ad0a574f716a5476999e849,0,,,,,,,,
1369,5ad03f9bd0d3372f53568cbd,0,,,,,,,,
1370,5acf86db129734151725be10,0,,,,,,,,
1371,5ad0950f0a6fa92f88973c73,0,,,,,,,,
1372,5ad001fa7b9a58385d12675f,0,,,,,,,,
1373,5ad07914d0d3372f5362e5d1,0,,,,,,,,
1374,5ad013b158f66b2e3476b35d,0,,,,,,,,
1375,5acf2d67a69ba3632946d841,0,,,,,,,,
1376,5ad0c43b2e6b536f0f417abe,0,,,,,,,,
1377,5ad035fcf4edea6f044c8bdf,0,,,,,,,,
1378,5ad014d9f4edea6f044499e3,1,,,,,,,,
1379,5acf892cc65e2e1663ffe49b,0,,,,,,,,
1380,5ad0c64c0a6fa92f88a30e2f,0,,,,,,,,
1381,5acf8a1a3e75236a018e4fce,0,,,,,,,,
1382,5ad01d42f716a547697bbc77,0,,,,,,,,
1383,5ad0c710b54aae483e62b889,0,,,,,,,,
1384,5ad063d10a6fa92f888c7cf8,0,,,,,,,,
1385,5ad05b4064fc0b48484e09d3,0,,,,,,,,
1386,5ad04e64bf06f46f09793cab,0,,,,,,,,
1387,5ad073c92e6b536f0f2eee29,0,,,,,,,,
1388,5ad07bd864fc0b4848553aae,0,,,,,,,,
1389,5ad08fb5f4edea6f04603580,1,,,,,,,,
1390,5ad05b37d0d3372f535c5533,0,,,,,,,,
1391,5ad0b7e92e6b536f0f3e247b,0,,,,,,,,
1392,5ad02969b403447057118981,1,,,,,,,,
1393,5acf9825ac545f6b38536041,0,,,,,,,,
1394,5ad0329a5fabdf47f0037730,1,,,,,,,,
1395,5ad0b6011f0ca62f3b2592d3,1,,,,,,,,
1396,5ad08e952dbd85702aa7bd8d,0,,,,,,,,
1397,5ad05f30f716a547698a9c51,0,,,,,,,,
1398,5ad0b8c5897de547639a9200,1,,,,,,,,
1399,5acfb5da3ed3c3164754447b,0,,,,,,,,
1400,5acff27b606d0c6b2d0e9966,0,,,,,,,,
1401,5acffcf00f015e1511ce0e1f,0,,,,,,,,
1402,5ad0872fbf06f46f09858c72,0,,,,,,,,
1403,5ad04dfc1f0ca62f3b0ec99b,0,,,,,,,,
1404,5ad0c2762862a62f347ce0ed,1,,,,,,,,
1405,5aa27dbc01f8f14a5f738e4d,0,,,,,,,,
1406,5ad0ad2decfb9e2e3a2a5919,0,,,,,,,,
1407,5ad0a555b31aaa7021c4bec8,1,,,,,,,,
1408,5ad0aa73e1eefe489610a48b,0,,,,,,,,
1409,5ad00af93dd6406a87feead4,0,,,,,,,,
1410,5ad034d722defc47ea1f5a69,0,,,,,,,,
1411,5ad0630bc077bc700977847c,0,,,,,,,,
1412,5ad02e15e1eefe4896f561ae,1,,,,,,,,
1413,5ad0be8ee1eefe489615ba4a,0,,,,0.0,1.0,0.0,0.0,0.0
1414,5ad0b5b66b4d03488ae8a3f7,0,,,,,,,,
1415,5ad0cb33f4edea6f046eca96,0,,,,,,,,
1416,5ad0733a0a6fa92f889006d0,0,,,,,,,,
1417,5ad010fa8e3ce216572405fa,0,,,,,,,,
1418,5ad05cb52e6b536f0f2a1759,0,,,,,,,,
1419,5ad0bf5864fc0b484864b795,0,,,,,,,,
1420,5a9e1c85ab0e6c6ffae6feef,0,,,,,,,,
1421,5ad0afa4b4034470572f1ae9,0,,,,,,,,
1422,5ad01345b4034470570c5397,1,,,,,,,,
1423,5ad08710bf06f46f0985865b,0,,,,,,,,
1424,5ad00e171198a238574dece4,0,,,,,,,,
1425,5ad04925699cc62e460595c9,0,,,,,,,,
1426,5ad0aba422defc47ea39237b,0,,,,,,,,
1427,5ad08b70f716a547699446cf,0,,,,,,,,
1428,5ad09b4858f66b2e3494ab65,0,,,,0.0,0.0,0.0,0.0,1.0
1429,5ad0248eecfb9e2e3a0cd81d,0,,,,,,,,
1430,5acfe74ac65e2e1663040f2e,0,,,,,,,,
1431,5ad030bcd0d3372f53530ea2,1,,,,,,,,
1432,5ad04cb35fabdf47f00973ab,0,,,,,,,,
1433,5ad0749e897de547638b25a0,0,,,,,,,,
1434,5ad0b8ede1eefe4896144513,0,,,,,,,,
1435,5ad0c0c02d0c2a2e3fea05d8,0,,,,,,,,
1436,5ad09953699cc62e4616c839,0,,,,,,,,
1437,5ad085a3b31aaa7021bdb8b6,0,,,,,,,,
1438,5ad0756d2e6b536f0f2f458e,0,,,,,,,,
1439,5ad05b6ef716a5476989c087,0,,,,,,,,
1440,5ad029c82862a62f345add35,0,,,,,,,,
1441,5ad0339e0a6fa92f888210b1,0,,,,,,,,
1442,5ad01f07ecfb9e2e3a0b8b58,0,,,,,,,,
1443,5ad06bb2e1eefe4896031db9,0,,,,,,,,
1444,5ad0b761b54aae483e5e6a7f,0,,,,,,,,
1445,5ad088b60a6fa92f8894ae8c,0,,,,0.0,0.0,1.0,0.0,0.0
1446,5ad02a21e1eefe4896f489d8,0,,,,,,,,
1447,5acfec1bc65e2e166304b0e9,0,,,,,,,,
1448,5ad0b061699cc62e461bdffb,0,,,,,,,,
1449,5ad01c75699cc62e46fb42c9,0,,,,,,,,
1450,5ad08d002dbd85702aa761a3,0,,,,,,,,
1451,5ad0a401b31aaa7021c46a7a,0,,,,,,,,
1452,5acf992a1198a23857439230,0,,,,,,,,
1453,5ad00247c65e2e1663092f75,0,,,,,,,,
1454,5ad0c8072e6b536f0f42802b,0,,,,,,,,
1455,5ad07ae92862a62f346c8691,0,,,,,,,,
1456,5ad087d4b31aaa7021be2f82,1,,,,,,,,
1457,5ad07febf716a5476991c714,0,,,,,,,,
1458,5ad0b30aecfb9e2e3a2bd2a1,1,,,,0.0,0.0,0.0,0.0,1.0
1459,5ad05a9a2dbd85702a9cc428,0,,,,,,,,
1460,5ad0554fb31aaa7021b34ca7,0,,,,,,,,
1461,5ad0b6d6b54aae483e5e4041,1,,,,,,,,
1462,5ad0a5136b4d03488ae4e03a,0,,,,,,,,
1463,5ad014d564fc0b48483e2ed5,0,,,,,,,,
1464,5ad06c5664fc0b484851d369,0,,,,,,,,
1465,5ad013e71f0ca62f3b019990,1,,,,,,,,
1466,5ad0a402699cc62e4619150c,0,,,,,,,,
1467,5acfeca89cf67938635a9c0e,1,,,,,,,,
1468,5ad06d676b4d03488ad8b5f3,0,,,,,,,,
1469,5acfede78471893981b13160,0,,,,,,,,
1470,5ad016c81f0ca62f3b023696,0,,,,,,,,
1471,5ad0b42322defc47ea3b2c5f,0,,,,,,,,
1472,5ad04f772e6b536f0f2751a6,0,,,,,,,,
1473,5ad0650c699cc62e460ba626,0,,,,,,,,
1474,5abdf0ff160f8c7526867861,0,,,,,,,,
1475,5acf8f64ac545f6b3852956d,0,,,,,,,,
1476,5acf89bc3b855b6ae1dd7b4f,0,,,,,,,,
1477,5ad00e48402a596ad5812515,1,,,,,,,,
1478,5ad035be2d0c2a2e3fcafacd,0,,,,,,,,
1479,5ad0085d331a0b15f4832d6a,1,,,,,,,,
1480,5ad0795722defc47ea2e5350,0,,,,,,,,
1481,5ad0bcf4699cc62e461ed44b,0,,,,,,,,
1482,5ad09b0422defc47ea357370,0,,,,,,,,
1483,5ad03418c077bc70096d2418,0,,,,,,,,
1484,5ad0bb73699cc62e461e71df,0,,,,,,,,
1485,5ad028f6f4edea6f0449751c,0,,,,,,,,
1486,5ad0c480b31aaa7021ccc16c,0,,,,,,,,
1487,5ad0536d2862a62f3463fb50,0,,,,,,,,
1488,5acfdbd93ed3c316475506b2,0,,,,,,,,
1489,5ad02a3d2862a62f345af7c2,1,,,,,,,,
1490,5ad04d892e6b536f0f26dfe4,0,,,,,,,,
1491,5acf8cd33dd6406a87f44572,1,,,,,,,,
1492,5ad0d3aaecfb9e2e3a344340,0,,,,,,,,
1493,5acf8ace0d39e8150ca58183,0,,,,,,,,
1494,5ad0abac2d0c2a2e3fe4aed8,0,,,,,,,,
1495,5ad09d006b4d03488ae30c6c,0,,,,,,,,
1496,5acff345402a596ad57b660e,0,,,,,,,,
1497,5ad033896b4d03488acba7d6,0,,,,,,,,
1498,5ad0a5b7f716a5476999f7c2,0,,,,,,,,
1499,5ad087472dbd85702aa627b6,1,,,,,,,,
1500,5ad02bcd2dbd85702a92356e,0,,,,,,,,
1501,5ad04aff22defc47ea243ba6,0,,,,,,,,
1502,5acfea9c3dd6406a87f863ca,0,,,,,,,,
1503,5ad071f3e1eefe4896048610,0,,,,,,,,
1504,5ad005291f97433851bfc728,0,,,,,,,,
1505,5ad0c97c64fc0b4848678bfd,0,,,,,,,,
1506,5ad094822dbd85702aa8fb3c,0,,,,,,,,
1507,5acfabd43b855b6ae1dfa7bb,0,,,,,,,,
1508,5ad06d3a2d0c2a2e3fd72427,0,,,,,,,,
1509,5ad01f4e2d0c2a2e3fc5d9f5,0,,,,,,,,
1510,5acff0213e75236a019398da,0,,,,,,,,
1511,5ad0374e450fbc6efeca2c77,0,,,,,,,,
1512,5acfefcfb96dcb3959eef9e7,0,,,,,,,,
1513,5ad0731164fc0b4848534886,1,,,,,,,,
1514,5ad0a364f4edea6f04647918,0,,,,,,,,
1515,5ad05f35f4edea6f04559ecc,0,,,,,,,,
1516,5ad0259ef4edea6f0448af06,0,,,,,,,,
1517,5ad0472322defc47ea2376aa,0,,,,,,,,
1518,5a2f69db3a1d2c7a79ec6ab8,0,,,,,,,,
1519,5ad0b69bc077bc700989da3d,0,,,,,,,,
1520,5ad0665e2dbd85702a9f1610,0,,,,,,,,
1521,5ad0c22e897de547639ce5f4,0,,,,,,,,
1522,5acfe4de0d39e8150ca903c4,0,,,,,,,,
1523,5ad08066d0d3372f536467cc,0,,,,,,,,
1524,5ad0482db31aaa7021b06c2f,0,,,,,,,,
1525,5acf91de8471893981ad33df,0,,,,,,,,
1526,5ad094acf716a54769964c92,0,,,,,,,,
1527,5ad0b888e1eefe48961428fa,0,,,,,,,,
1528,5ad07381897de547638ae962,0,,,,,,,,
1529,5acffd49606d0c6b2d10d58e,1,,,,,,,,
1530,5ad0c00758f66b2e349d83b8,0,,,,,,,,
1531,5acff19c3e75236a0193d50a,0,,,,,,,,
1532,5ad0a5ffe1eefe48960f9d32,0,,,,,,,,
1533,5acfeb83c65e2e1663049056,0,,,,,,,,
1534,5ad04cec699cc62e4606694d,0,,,,,,,,
1535,5ad0312c897de547637c8294,0,,,,,,,,
1536,5ad034fab31aaa7021ac01a8,0,,,,,,,,
1537,5ad0cde2b40344705736fb1f,0,,,,,,,,
1538,5ad007201f97433851c030db,0,,,,,,,,
1539,5ad086a764fc0b484857a6a1,0,,,,,,,,
1540,5acf8362331a0b15f477594d,0,,,,,,,,
1541,5acf9864129734151727adcf,0,,,,,,,,
1542,5acff46cc65e2e1663063856,0,,,,,,,,
1543,5ad00bac3e75236a01993887,1,,,,,,,,
1544,5acff38b7b9a58385d0f3f69,1,,,,,,,,
1545,5ad077a7ecfb9e2e3a1edf3e,1,,,,,,,,
1546,5ad0111f5f081c394da8e972,0,,,,,,,,
1547,5ad0c30d22defc47ea3f2dde,0,,,,,,,,
1548,5ad0265a58f66b2e347b2630,1,,,,,,,,
1549,5ad040930a6fa92f88851a95,0,,,,,,,,
1550,5ad08ebde1eefe48960aa89f,0,,,,,,,,
1551,5ad0b08fecfb9e2e3a2b27bc,0,,,,,,,,
1552,5ad0aa8a2862a62f3476f4f9,0,,,,,,,,
1553,5ad02f231f0ca62f3b07b81e,0,,,,0.0,0.0,0.0,0.0,2.0
1554,5ad04201450fbc6efecc9b6f,1,,,,,,,,
1555,5ad0c816c077bc70098e929a,0,,,,,,,,
1556,5acf9be55f081c394d9e3727,0,,,,,,,,
1557,5ad0c64be1eefe489617d48f,0,,,,,,,,
1558,5ad0c0e62d0c2a2e3fea0ebe,0,,,,,,,,
1559,5ad0bffd699cc62e461f97a6,0,,,,,,,,
1560,5ad05dfeb54aae483e4a9ba2,1,,,,,,,,
1561,5acf84cd1f97433851b50e16,1,,,,,,,,
1562,5ad0cb351f0ca62f3b2b2c57,0,,,,,,,,
1563,5ad052a564fc0b48484c4747,0,,,,,,,,
1564,5ad0a67f58f66b2e34974ce6,0,,,,,,,,
1565,5ad01540c077bc700965cba8,0,,,,,,,,
1566,5ad042de5fabdf47f0074fae,0,,,,,,,,
1567,5acfe9a5b96dcb3959ee0549,0,,,,,,,,
1568,5ad0bf532d0c2a2e3fe99ec9,0,,,,,,,,
1569,5ad07d51f4edea6f045c2ca0,0,,,,,,,,
1570,5ad0ad0622defc47ea3976c2,0,,,,,,,,
1571,5ad05586897de547638484fe,0,,,,,,,,
1572,5ad053de897de54763843903,0,,,,,,,,
1573,5ad01b4db4034470570e37d2,0,,,,,,,,
1574,5ad045430a6fa92f88860be7,0,,,,,,,,
1575,5acffeb71198a238574a7e2a,0,,,,,,,,
1576,5ad018902dbd85702a8db8cc,0,,,,,,,,
1577,5ad0ae7ee1eefe4896119f4f,0,,,,,,,,
1578,5ad006af0d39e8150caf6d47,0,,,,,,,,
1579,5ad0ad71ecfb9e2e3a2a653a,1,,,,,,,,
1580,5ad05ac3b54aae483e49e1fc,0,,,,,,,,
1581,5ad001878471893981b4fc97,0,,,,,,,,
1582,5ad07e40d0d3372f5363f53c,0,,,,,,,,
1583,5ad06d51c077bc700979aee1,0,,,,,,,,
1584,5ad01980c077bc700966beb8,0,,,,,,,,
1585,5ad0c326e1eefe489616f46e,0,,,,,,,,
1586,5acf9901606d0c6b2d0a1ff4,0,,,,,,,,
1587,5ad0b29ec077bc700988d9df,0,,,,,,,,
1588,5ad06c9558f66b2e348ad5a3,1,,,,,,,,
1589,5ad0b1d6f716a547699cebbd,0,,,,,,,,
1590,5ad025012862a62f3459c860,0,,,,0.0,0.0,1.0,0.0,1.0
1591,5ad03b865fabdf47f005b242,0,,,,,,,,
1592,5ad035132d0c2a2e3fcad3c1,0,,,,,,,,
1593,5ad0b8591f0ca62f3b262724,0,,,,,,,,
1594,5ad04f1c22defc47ea2510be,0,,,,,,,,
1595,5aa27545cf323b045eae0342,0,,,,,,,,
1596,5ad0cb83897de547639f82d8,0,,,,,,,,
1597,5ad0bf012862a62f347be7db,0,,,,,,,,
1598,5ad03d9a22defc47ea2178ee,0,,,,,,,,
1599,5ad05dc40a6fa92f888b315e,0,,,,,,,,
1600,5ad07ee06b4d03488adca11f,0,,,,,,,,
1601,5ad05f66c077bc700976ba89,0,,,,0.0,0.0,0.0,0.0,1.0
1602,5ad02b58d0d3372f5351d2c6,0,,,,,,,,
1603,5ad0c7fc0a6fa92f88a38f2b,0,,,,,,,,
1604,5ad0c6a36b4d03488aed14f0,0,,,,,,,,
1605,5ad018ea22defc47ea18f045,0,,,,,,,,
1606,5ad0ae9d1f0ca62f3b23b6fe,0,,,,,,,,
1607,5a99113525086b4132e3d850,0,,,,,,,,
1608,5ad0604b699cc62e460aa449,0,,,,,,,,
1609,5aa389fd107017792836ba95,0,,,,,,,,
1610,5ad05776c077bc700974f97a,0,,,,,,,,
1611,5ad0b7c00a6fa92f889f4055,0,,,,,,,,
1612,5ad052ca2e6b536f0f2805aa,1,,,,,,,,
1613,5ad021331f0ca62f3b04964e,0,,,,,,,,
1614,5ad0aebcecfb9e2e3a2ab66c,0,,,,,,,,
1615,5ad03b48f4edea6f044dd3a5,0,,,,,,,,
1616,5acf838c9cf6793863548ba6,0,,,,,,,,
1617,5ad0669cbf06f46f097e4635,0,,,,,,,,
1618,5ad073811f0ca62f3b16d21e,0,,,,,,,,
1619,5acf93843ed3c316475310a0,0,,,,,,,,
1620,5ad083dbc077bc70097ec5f5,0,,,,,,,,
1621,5ad0314c0a6fa92f88817a10,0,,,,,,,,
1622,5ad04b512dbd85702a997a4c,0,,,,,,,,
1623,5ad0929b2d0c2a2e3fdf3496,0,,,,,,,,
1624,5ad08af62d0c2a2e3fdda19f,0,,,,,,,,
1625,5ad08282ecfb9e2e3a214291,0,,,,,,,,
1626,5ad0b2740a6fa92f889ddb76,0,,,,,,,,
1627,5ad01e6cb54aae483e3c1484,0,,,,,,,,
1628,5ac242edb5e3107add3d82d7,0,,,,,,,,
1629,5ad0cd68e1eefe489619b675,0,,,,,,,,
1630,5abf2c2c340629638bf0143a,0,,,,,,,,
1631,5ad09aaab31aaa7021c240f6,0,,,,,,,,
1632,5ad013ece1eefe4896ef4d58,0,,,,,,,,
1633,5ad02e04b54aae483e3fce2d,0,,,,,,,,
1634,5ad023465fabdf47f0ffc891,0,,,,,,,,
1635,5ad047f9ecfb9e2e3a14b7e8,0,,,,,,,,
1636,5acfeda4ac545f6b3856f01b,0,,,,,,,,
1637,5acff30e243cbe6a8dd00cbc,0,,,,,,,,
1638,5acf893e59c94139939f651d,0,,,,,,,,
1639,5ad038a9f716a54769823344,0,,,,,,,,
1640,5ad041ef58f66b2e3481b9d6,0,,,,,,,,
1641,5ad01917450fbc6efec32860,0,,,,,,,,
1642,5ad05c94699cc62e4609bffe,1,,,,,,,,
1643,5ad0caae2d0c2a2e3fecb0f4,0,,,,,,,,
1644,5ad011f11198a238574edd7b,1,,,,,,,,
1645,5ad035052862a62f345d96f9,1,,,,,,,,
1646,5ad06b686b4d03488ad840d3,0,,,,,,,,
1647,5ad0747ee1eefe4896050ab2,0,,,,,,,,
1648,5ad04d48b31aaa7021b197a1,0,,,,,,,,
1649,5acf91eb3e75236a018f4926,0,,,,,,,,
1650,5ad0a60758f66b2e34973628,0,,,,,,,,
1651,5ad0d1ccf716a54769a55caa,0,,,,,,,,
1652,5ad0862ee1eefe489608d829,0,,,,,,,,
1653,5ad0acd9c077bc70098779ff,0,,,,,,,,
1654,5ad08efa0a6fa92f889601f4,0,,,,,,,,
1655,5ad084b564fc0b4848572da2,0,,,,,,,,
1656,5ad09361b54aae483e561d47,0,,,,,,,,
1657,5ad0d37822defc47ea43b40d,0,,,,,,,,
1658,5ad05d99d0d3372f535cde94,0,,,,,,,,
1659,5ad0b6302862a62f3479b711,0,,,,,,,,
1660,5ad0690b699cc62e460c82a3,0,,,,,,,,
1661,5acffb761f97433851bd90cc,0,,,,,,,,
1662,5ad0b3ea2dbd85702ab00bcd,1,,,,,,,,
1663,5acfee396077d1151e96d4a2,0,,,,,,,,
1664,5ad0be990a6fa92f88a1120d,0,,,,,,,,
1665,5acf91615f3ad56a0646e5bb,0,,,,,,,,
1666,5ad088dce1eefe4896096f99,1,,,,,,,,
1667,5ad001713dd6406a87fcbd84,0,,,,,,,,
1668,5ad05e4158f66b2e3487d771,0,,,,,,,,
1669,5ad016edbf06f46f096c7480,0,,,,,,,,
1670,5ad022211f0ca62f3b04c937,0,,,,,,,,
1671,5acffe7a0d39e8150cad8529,0,,,,,,,,
1672,5acf82fe402a596ad5746417,0,,,,,,,,
1673,5ad00e538471893981b7bc7c,0,,,,,,,,
1674,5ad0077f0d39e8150caf9664,0,,,,0.0,0.0,0.0,0.0,1.0
1675,5ad05f1ef716a547698a9857,0,,,,,,,,
1676,5ad0678df716a547698c5c2f,1,,,,,,,,
1677,5ad067eec077bc700978870d,0,,,,0.0,1.0,0.0,0.0,0.0
1678,5ad09348b40344705728ca9a,0,,,,,,,,
1679,5ad0782e22defc47ea2e0b9f,0,,,,,,,,
1680,5ad05e09bf06f46f097c78e2,0,,,,,,,,
1681,5ad0314ee1eefe4896f626ba,0,,,,,,,,
1682,5ad0ca832862a62f347f1191,0,,,,,,,,
1683,5ad074172862a62f346b01c0,0,,,,,,,,
1684,5ad0bfe01f0ca62f3b2820db,0,,,,0.0,0.0,1.0,0.0,0.0
1685,5ad0b1692862a62f34788936,0,,,,0.0,0.0,0.0,0.0,1.0
1686,5acf0541eeebbd0ca8e367ce,0,,,,,,,,
1687,5ad099112862a62f3472ff55,0,,,,,,,,
1688,5ad07374b31aaa7021b9bcc9,0,,,,,,,,
1689,5ad07582bf06f46f0981898e,0,,,,,,,,
1690,5ad047f96b4d03488ad06f95,0,,,,,,,,
1691,5ad036fb58f66b2e347f23a1,0,,,,,,,,
1692,5ad0bc742dbd85702ab23e98,0,,,,,,,,
1693,5abc427e8e90f84a7e35062a,0,,,,,,,,
1694,5ad0aca25fabdf47f01ea2b2,0,,,,,,,,
1695,5ad0502a2862a62f34635063,0,,,,,,,,
1696,5ad0ac452dbd85702aae2dfa,0,,,,0.0,1.0,0.0,0.0,0.0
1697,5ad056ad2d0c2a2e3fd24000,0,,,,,,,,
1698,5ad0741e699cc62e460edd6a,0,,,,,,,,
1699,5ad015bdd0d3372f534cd239,0,,,,,,,,
1700,5ad07afb5fabdf47f0137edc,0,,,,,,,,
1701,5a1855d3023c1260de555c06,0,,,,,,,,
1702,5ad03ae2d0d3372f53557388,0,,,,,,,,
1703,5ad0794e22defc47ea2e52d3,0,,,,,,,,
1704,5ad01184402a596ad581d686,1,,,,,,,,
1705,5ad07f48e1eefe4896076427,0,,,,,,,,
1706,5ad07d6dc077bc70097d4092,1,,,,,,,,
1707,5ad05a3122defc47ea276a51,0,,,,,,,,
1708,5ad0b24222defc47ea3aab8e,0,,,,,,,,
1709,5ad00eb21f97433851c1ef10,0,,,,,,,,
1710,5ad019712862a62f34571b3b,0,,,,0.0,0.0,3.0,0.0,2.0
1711,5ad038fa64fc0b4848468fd5,0,,,,,,,,
1712,5ad04b806b4d03488ad14697,0,,,,,,,,
1713,5ad0c250bf06f46f099364f3,1,,,,,,,,
1714,5ad02e13e1eefe4896f561aa,0,,,,,,,,
1715,5ad081d32d0c2a2e3fdb9b36,0,,,,,,,,
1716,5acf79ec0d39e8150ca1e020,0,,,,,,,,
1717,5ad042a92d0c2a2e3fce0755,0,,,,,,,,
1718,5acff2d08e3ce216571d6ad8,0,,,,,,,,
1719,5ad07ce22e6b536f0f3107fe,0,,,,,,,,
1720,5ad07097d0d3372f536112f2,0,,,,,,,,
1721,58dc76cca5bb0a2f85c8bb1d,0,,,,,,,,
1722,5aa25d65e54e4d4abf88480a,0,,,,0.0,0.0,0.0,0.0,2.0
1723,5ad0181cf4edea6f04455c19,0,,,,,,,,
1724,5ad0942e699cc62e46159768,0,,,,,,,,
1725,5ad0b43564fc0b484861d60e,1,,,,,,,,
1726,5ad01b62b31aaa7021a5c115,0,,,,,,,,
1727,5ad034402d0c2a2e3fca9a0b,1,,,,,,,,
1728,5acffd697b9a58385d11542e,0,,,,,,,,
1729,5ad01d0e2862a62f3457f597,0,,,,,,,,
1730,5ad04a605fabdf47f008f5e0,0,,,,,,,,
1731,5ad04a4b2e6b536f0f262fdf,0,,,,,,,,
1732,5ad02a8b450fbc6efec72256,0,,,,,,,,
1733,5ad005b7402a596ad57f49d8,0,,,,,,,,
1734,5ad0b846c077bc70098a4bc8,0,,,,,,,,
1735,5ad065a722defc47ea29d640,0,,,,0.0,0.0,1.0,0.0,0.0
1736,5acff2fb59c9413993a5594d,0,,,,,,,,
1737,5ad0282ee1eefe4896f40c7c,0,,,,,,,,
1738,5ad05d626b4d03488ad52723,0,,,,,,,,
1739,5ad09b0058f66b2e34949b13,0,,,,,,,,
1740,5ad0771cf4edea6f045acdb3,0,,,,,,,,
1741,5ad0abfb2e6b536f0f3b4433,0,,,,,,,,
1742,5acf97865f081c394d9dfcdb,0,,,,,,,,
1743,5ad01f6bb54aae483e3c4e6d,0,,,,,,,,
1744,5acfe7351198a23857461b08,0,,,,,,,,
1745,5ad073650a6fa92f8890106e,0,,,,0.0,0.0,0.0,0.0,4.0
1746,5ad0090f1f97433851c0a7a8,0,,,,,,,,
1747,5ad040d322defc47ea2231cc,0,,,,,,,,
1748,5ad04a926b4d03488ad10f92,0,,,,,,,,
1749,5ad04f7364fc0b48484b9198,0,,,,,,,,
1750,5ad00e7912973415173204f4,0,,,,,,,,
1751,5ab6fefa12ffee735f8c2555,0,,,,,,,,
1752,5aa262ae5ee7b3783e68d6f5,0,,,,,,,,
1753,5acff78f1198a2385748db54,0,,,,,,,,
1754,5ad0676fb31aaa7021b71211,0,,,,0.0,0.0,1.0,0.0,0.0
1755,5acfef4a3ed3c31647573ba3,0,,,,,,,,
1756,5ad04cbaecfb9e2e3a15cd2b,0,,,,,,,,
1757,5ad0c9f9b54aae483e637e5e,0,,,,,,,,
1758,5ad0600958f66b2e3488348b,1,,,,,,,,
1759,5ad046e8c077bc7009717ff9,0,,,,,,,,
1760,5ad06e732d0c2a2e3fd76a75,0,,,,,,,,
1761,5ad071170a6fa92f888f89e8,0,,,,,,,,
1762,5ad08e70b54aae483e550c32,0,,,,,,,,
1763,5ad0371eb54aae483e420c3e,0,,,,,,,,
1764,5ad038792862a62f345e5be6,0,,,,,,,,
1765,5ad02890b54aae483e3e7ee1,0,,,,,,,,
1766,5ad0a00af4edea6f0463b4d5,0,,,,,,,,
1767,5ad03987450fbc6efecab5e5,0,,,,,,,,
1768,5acf9982ac545f6b38537b84,0,,,,,,,,
1769,5ad0bdc12e6b536f0f3fa53e,0,,,,,,,,
1770,5ad0342ff716a5476981348b,1,,,,,,,,
1771,5ad026c62d0c2a2e3fc778c3,0,,,,,,,,
1772,5acffdbc7b9a58385d116adf,0,,,,0.0,0.0,1.0,0.0,0.0
1773,5ad06fbc64fc0b48485287d0,0,,,,,,,,
1774,5acfcced5f081c394d9f211b,1,,,,,,,,
1775,5ad0cd29ecfb9e2e3a32b477,0,,,,,,,,
1776,5acf8cf70f015e1511c6c9d4,0,,,,,,,,
1777,5acf99cf3b855b6ae1df07b8,0,,,,,,,,
1778,5ad00d3d5f3ad56a06517dec,0,,,,,,,,
1779,5ad092dd6b4d03488ae0dd18,0,,,,,,,,
1780,5ad04c612dbd85702a99b5f5,0,,,,,,,,
1781,5ad0a557f716a5476999e1a9,0,,,,,,,,
1782,5acf89883b855b6ae1dd75b5,0,,,,,,,,
1783,5acdff3be75bf51cb8377f31,0,,,,,,,,
1784,5ad09981d0d3372f5369adbd,0,,,,,,,,
1785,5ad0a89058f66b2e3497c1d3,0,,,,,,,,
1786,5acf8d49402a596ad5760ce9,0,,,,,,,,
1787,5ad0d0b022defc47ea42fd89,0,,,,,,,,
1788,5acf94419cf679386356e005,1,,,,,,,,
1789,5ad09305d0d3372f536845f4,0,,,,,,,,
1790,5ad05ac05fabdf47f00c5daa,0,,,,,,,,
1791,5ad089f9ecfb9e2e3a22cfc2,0,,,,,,,,
1792,5ad03f762dbd85702a96d80f,0,,,,,,,,
1793,5ad05be7bf06f46f097c02c3,1,,,,0.0,0.0,0.0,0.0,1.0
1794,5ad0530a2d0c2a2e3fd189e8,0,,,,,,,,
1795,5ad08633450fbc6efedaed5c,0,,,,,,,,
1796,5ad01d2e0a6fa92f887cb79c,1,,,,0.0,0.0,1.0,0.0,0.0
1797,5ad00b455f3ad56a065106bd,0,,,,,,,,
1798,5ad0a33e1f0ca62f3b212363,0,,,,,,,,
1799,5ad04733699cc62e460523ba,0,,,,,,,,
1800,5ad04d7fbf06f46f09791406,0,,,,,,,,
1801,5ad0af7c2d0c2a2e3fe59713,0,,,,,,,,
1802,5ad024fa1f0ca62f3b05750e,0,,,,,,,,
1803,5ad084512e6b536f0f328181,1,,,,,,,,
1804,5acff213c65e2e166305c452,0,,,,,,,,
1805,5ad049cb897de5476382222d,0,,,,,,,,
1806,5acff41c3b855b6ae1e3b9ce,0,,,,,,,,
1807,5ad07f5d6b4d03488adcbf84,1,,,,,,,,
1808,5ad0bcf358f66b2e349caffd,0,,,,,,,,
1809,5ad08c75897de547639048d7,0,,,,,,,,
1810,5ad03f145fabdf47f0067752,0,,,,,,,,
