,userid,y
18561,5ad0d12c2862a62f3480bf60,0
18562,5ad21be7f4edea6f04a74c57,0
18563,5ad9b555fffa605511cde00d,0
18564,5ad175b9bf06f46f09a9aded,1
18565,5ad69aa7877bb10eb131f678,0
18566,5ad0342ff716a5476981348b,1
18567,5ad307ae897de54763f9e775,0
18568,5ad9f8b7dc59da2dcbee5b5a,0
18569,5ad95841ea15f22e1d42c734,0
18570,5ad340406b4d03488a550a86,1
18571,5ad9c66cc2639b2dd924a0b2,1
18572,5ad6b8fb5913f001e876d328,0
18573,5ad165e364fc0b4848785c34,0
18574,5acf892cc65e2e1663ffe49b,0
18575,5ad9eddf2ab5fa2cef620adc,0
18576,5ad9facf99833e560571c2e9,1
18577,5ad9b8c4c2639b2dd92163fd,1
18578,5ad6fdd05913f001e8883e16,0
18579,5ad9b30499833e56055fae86,1
18580,5ad60229d4de660e8e135146,0
18581,5ad17db51f0ca62f3b40942b,0
18582,5ad39a49450fbc6efe629caf,0
18583,5ad9b993f02a222eeb7d6078,0
18584,5ad016c81f0ca62f3b023696,0
18585,5acf98d4331a0b15f47a0943,1
18586,5ad8cbd1e9b0c055160f9cc1,0
18587,5ad297362dbd85702af8dbde,0
18588,5ad6c23f9b89de032c39c660,1
18589,5ad7107d0393d70e9c8d7e22,1
18590,5ad2f402f4edea6f04c4b960,0
18591,5ad0b2d722defc47ea3acfb3,1
18592,5ad95324c3e6312f16589e76,0
18593,5ad471ac7235a11a464e4903,1
18594,5ad4cc65fcf4af395571aa79,0
18595,5ad63008d79ce5362b936745,1
18596,5ad5ee4530fd0234a178e2d1,0
18597,5acffb783e75236a0195d30c,1
18598,5ad89a4619276a2cf487e03d,0
18599,5ad73deb619cf01c741c5395,1
18600,5ad8376d99e52b7d87c2edd3,1
18601,5ad88ca9c2639b2dd9eb8000,0
18602,5ad2299e0a6fa92f88dfd064,0
18603,5ad2238ae1eefe489653c9b0,0
18604,5ad04ea30a6fa92f88880361,1
18605,5ad81631a91bfc54890097da,1
18606,5ad549d28883a023350028e3,0
18607,5ad555205adedb377d78cfb8,1
18608,5ad1807c2862a62f3495931e,0
18609,5ad363822d0c2a2e3f5ae1e3,0
18610,5ad8ac4a0966b92de14bc971,0
18611,5ad079762d0c2a2e3fd9d2b0,0
18612,5ad49f1f0ab72e2001eb4986,1
18613,5ad88e89ea15f22e1d246107,0
18614,5ad8b380fef42f2ef0e27237,0
18615,5acf89553dd6406a87f3ccfa,0
18616,5ad4b35861acf03943b184a2,0
18617,5ad69c9ce997750d7b21ac2b,0
18618,5ad073c1d0d3372f5361b508,0
18619,5ad0732f22defc47ea2cfb6c,0
18620,5ad5ab0d2a446b6a8f23e46e,0
18621,5ad6f0d233694634ad3a7d04,0
18622,5ad840cfea15f22e1d1314e2,0
18623,5ad61a63d79ce5362b905891,1
18624,5ad6faa9afde0a35f0e2d668,1
18625,5ad4b2da4961eb223081705a,0
18626,5ad9ed6ffdb0032d7bd10b2b,1
18627,5ad04d19b31aaa7021b18c0b,0
18628,5ad680566473c702c8724ee0,0
18629,5ad8b9f3ed624f2d757eeca0,1
18630,5ad69973b05c0a0ee607af12,1
18631,5ad351ecf4edea6f04d8b823,0
18632,5ad9ac01f02a222eeb7a40aa,1
18633,5ad5f04f877bb10eb118d015,1
18634,5ad8ad85fdb0032d7b96803e,0
18635,5ad3408d58f66b2e3406a957,0
18636,5ad1e4390a6fa92f88cf4e1a,0
18637,5ad94ce1c2639b2dd9079452,1
18638,5ad856c3fffa6055118cbdf4,0
18639,5ad1e548f4edea6f049a56f2,0
18640,5ad574852e37f6558ad0e812,0
18641,5ad6a75c5913f001e871f4f5,0
18642,5ad4b32d691897232fe8f308,0
18643,5ad6074f30fd0234a180673b,1
18644,5ad0b846c077bc70098a4bc8,0
18645,5ad6fdcfc6a9050d81d396a6,0
18646,5ad955c8f02a222eeb65a9fd,1
18647,5ad500713f91eb223699e4ae,1
18648,5ad5ee80b05c0a0ee6ee79fb,1
18649,5ad322462dbd85702a165015,0
18650,5ad047f9ecfb9e2e3a14b7e8,0
18651,5ad08e952dbd85702aa7bd8d,0
18652,5ad7df926eabd43e4268140a,0
18653,5ad2aa73897de54763e5998f,0
18654,5ad37a70897de547631404fb,0
18655,5ad82169d0da2711f76ef349,0
18656,5ad9cf33d5b3a956165898a1,0
18657,5ad35db5c077bc7009fcd8d3,0
18658,5ad800b0cb443b1c6899b683,0
18659,5ad091c922defc47ea337eca,0
18660,5ad2bb2ef716a54769ecd6d7,0
18661,5ada0cb0c3e6312f168649ec,0
18662,5ad88b390b5c27551cf2bfb5,0
18663,5ad7f62ef7f7693f1c155759,0
18664,5ad608f76473c702c866346c,0
18665,5ad6f11a65962201ed4ae5b8,0
18666,5ad3e7eb2e6b536f0fbfbece,0
18667,5ad9a866c2639b2dd91da8e8,1
18668,5ad6bdadc6a9050d81c33cbc,0
18669,5ad9f83dfffa605511dee66c,0
18670,5ad6e628d4de660e8e3b6b38,1
18671,5ad7ffafcf40ed5072be3fef,0
18672,5ad17216ecfb9e2e3a44fef5,0
18673,5ad60cac5913f001e85e0c95,0
18674,5ad6cf4d5d3fa40d759c73ba,0
18675,5ad594ec447537516f26f934,0
18676,5ad49922ca981438f733a962,0
18677,5ad2d5b1897de54763ef49ac,0
18678,5ad604481af2a10286bbcf42,0
18679,5ad97b27eaff502dc3f68226,0
18680,5ad58bdbc35c38591bad9c67,0
18681,5ad9c90afef42f2ef0114e2c,1
18682,5ad2147ab54aae483e99cf48,0
18683,5ad01c75699cc62e46fb42c9,0
18684,5ad72a909a0eb951e3e4af94,0
18685,5ad95640c3e6312f165961be,0
18686,5ad8650d1cbf5f565c99c123,0
18687,5ad47f6161acf03943a49a5c,0
18688,5ad9b60e1cbf5f565cd80b4a,0
18689,5ad9f1f3ea15f22e1d6895bd,0
18690,5ad4d57c8883a02335f703f1,1
18691,5ad6a4ed5913f001e8715973,0
18692,5ad8104470ca5f549690e91a,0
18693,5ad15447b403447057429e1e,0
18694,5ad60c0333694634ad132d37,0
18695,5ad6f3368819f10281ca2d70,1
18696,5ad9c82699cd782e23ebab21,0
18697,5ad8ae31fffa605511a191cc,0
18698,5ad7d1f918a1443f74fbf7d8,0
18699,5ad355c6e1eefe489684da8b,0
18700,5ada09361cbf5f565cedb36c,0
18701,5ad4b8402607f51ee130bcfa,0
18702,5ad46469b104f87ce1609d0e,0
18703,5ad28d8fc077bc7009d0f08b,0
18704,5ad6be6fe997750d7b2ab97e,0
18705,5ada085499833e5605760438,0
18706,5ad317a92d0c2a2e3f49e318,0
18707,5ad91adced624f2d7584d162,0
18708,5ad4c1984758411fda015550,0
18709,5ad74d74f729e13ec37ab4a5,0
18710,5ad974079137a155ff401061,0
18711,5ad073650a6fa92f8890106e,0
18712,5ad879702ab5fa2cef193688,0
18713,5ad76e2b1c5e4151a39e8dae,1
18714,5ad9fc9adc59da2dcbefa5cb,1
18715,5ad6122a1af2a10286c0e860,0
18716,5ad00d708471893981b7932d,0
18717,5ad9c051e9b0c05516380684,1
18718,5ad9c7a019276a2cf4bec6b4,1
18719,5ad9fee145157c2f30521f0a,0
18720,5ad98d06fffa605511c48ff5,0
18721,5ad6d7a065962201ed44a3d6,0
18722,5ad603172df6e90d873bc320,0
18723,5ad222416b4d03488a28e3e9,0
18724,5ad04febe1eefe4896fd4cbc,0
18725,5ad4931e68465422267f2c3a,0
18726,5ad5481c32f96338e4ab83c2,0
18727,5ad36c99897de54763109833,0
18728,5ad06b361f0ca62f3b150698,0
18729,5ad8b7e3fdb0032d7b9973ce,1
18730,5ad763e918a1443f74f390a1,1
18731,5ad5968116e3c0493f185a2e,0
18732,5ad7fba16eabd43e426ef619,1
18733,5ad8840d2ab5fa2cef1b7ee1,1
18734,5ad94c770966b92de15f4ce2,0
18735,5ad684d230fd0234a18dee03,1
18736,5ad83cb9780cbb1133082d89,0
18737,5ad2e62f1f0ca62f3b7e15d1,0
18738,5ad01c8c2dbd85702a8e9eb0,0
18739,5ad4be1ba16a54233af21e97,1
18740,5ad1d6cbb4034470575eb511,0
18741,5ad426be5fabdf47f0b1e22b,0
18742,5ad0799f699cc62e46100fe1,0
18743,5ad9dbd399833e5605695893,0
18744,5ad8d2589137a155ff2a5943,0
18745,5ad05586897de547638484fe,0
18746,5ad99965d5b3a956164c1487,0
18747,5ad627545913f001e864ce1c,0
18748,5ad49dbe5adedb377d5e2f5c,0
18749,5ad69b2d30fd0234a1933336,1
18750,5ad693496473c702c8762da9,1
18751,5ad2c6d4699cc62e466d974e,0
18752,5ad69f3d5913f001e86feef9,0
18753,5ad05633b4034470571b768a,1
18754,5ad70adf7610fa34a709deb8,0
18755,5ad605ce6473c702c8650436,0
18756,5ad05ce2b31aaa7021b4f803,1
18757,5ad802e140f5d33ec90c969d,0
18758,5ad58cb1c1e9ae5808dc2339,0
18759,5ad5deb4b05c0a0ee6eafefa,0
18760,5ad3760a1f0ca62f3b9e8fac,0
18761,5ad5fad00393d70e9c59084d,1
18762,5ad9f5d4e9b0c055164573d0,0
18763,5ad0c2366b4d03488aebc50f,1
18764,5ad364f86b4d03488a5deb91,0
18765,5ad020006b4d03488ac71bfb,1
18766,5ad82e6b0da87f125c6b78a6,0
18767,5ad9b126dc59da2dcbdc749b,0
18768,5ad1ed1a699cc62e464f2271,0
18769,5ad32e89b54aae483ec5efe3,0
18770,5ad9fee5c3e6312f1682354f,0
18771,5ad54fcec23b971fc781eee8,1
18772,5ad9f4c8c2639b2dd92ffc06,1
18773,5ad800fedc9d40518ba291f1,0
18774,5ad45e88889bc17d665ace55,0
18775,5ad2adcb1f0ca62f3b712a67,0
18776,5ad453e66b09d27e20590774,0
18777,5ad72f44452b6d3f6fea07f3,0
18778,5ad76ad02b0a6e3f176f621c,0
18779,5ad8aadcfffa605511a08a11,0
18780,5ad202a6ecfb9e2e3a644701,0
18781,5ad60f01b05c0a0ee6f83a15,0
18782,5ad22a4b450fbc6efe26fe33,0
18783,5ad2123bb31aaa7021041d82,0
18784,5ad5af6fae649f34207b1fef,1
18785,5ad98e92dc59da2dcbd47e01,0
18786,5ad68c757610fa34a7e95ae1,1
18787,5ad04e45b31aaa7021b1ce59,0
18788,5ad9bfeaf02a222eeb7eec59,0
18789,5ad1674de1eefe489629b0cb,0
18790,5ad41919ecfb9e2e3ab921e3,1
18791,5ad2ba316b4d03488a38510c,0
18792,5ad7549cef2ae95065cec67c,0
18793,5ad514a6684654222691cb08,1
18794,5ad74364d31cef1c6d6da9d4,0
18795,5ad6cdeb5913f001e87c4ed2,0
18796,5ad825a7b3e93b11f6dda956,1
18797,5ad9e865eaff502dc3108aa8,0
18798,5ad73e67452b6d3f6fedbae4,1
18799,5ad8ab50ea15f22e1d2c0670,0
18800,5ad2bab6699cc62e466ae36e,0
18801,5ad4c03cbe6ae81ed0a6bb70,0
18802,5ad7dee43c68e0506ca8732d,0
18803,5ad667e46473c702c8704eb2,0
18804,5ad2fa521f0ca62f3b823ae5,0
18805,5ad0b08fecfb9e2e3a2b27bc,1
18806,5ad60a75587765349ca83c4b,0
18807,5ad379d36b4d03488a634ed8,0
18808,5ad73469619cf01c741a04c0,1
18809,5ad5c2679b89de032c0b4eba,0
18810,5ada052972ad682de7c36ac9,0
18811,5ad762dbf7f7693f1c049f65,1
18812,5ad9be5d9137a155ff5184e2,0
18813,5ada0a56e9b0c055164bd3cc,0
18814,5ad736746eabd43e424fb79c,0
18815,5ad8b9ca9137a155ff269001,1
18816,5acffe865f081c394da4b5a2,0
18817,5ad6f1c1f885c1360041f792,0
18818,5ad0d08cf716a54769a51068,0
18819,5ad17dd8699cc62e4637fae7,1
18820,5ad9d28ffffa605511d4c196,1
18821,5ad863e9c3e6312f1631c857,1
18822,5ad9feb772ad682de7c17293,1
18823,5ad6091df885c13600196b3c,1
18824,5ad60c9a5d3fa40d757e9ea4,1
18825,5ad0740d699cc62e460edb83,0
18826,5ad19056e1eefe4896332e60,0
18827,5ad65250877bb10eb129e874,1
18828,5ad74b2e04f3613e487ceec4,0
18829,5ad6b7f5587765349cc1d4b4,1
18830,5ad07e1e699cc62e46111b50,1
18831,5ad3f93e5fabdf47f0a68f0e,1
18832,5ad60534e7772c02c24f2ed7,1
18833,5ad9ece5c3e6312f167cc70d,1
18834,5ad40af5897de547632361cd,0
18835,5ad6e7bb65962201ed489d3c,0
18836,5ad81b77a91bfc548901f203,0
18837,5ad9d1820966b92de17ea12a,0
18838,5ad8940ded624f2d7573b0eb,1
18839,5ad4c78fbcb95d1edb1f60de,0
18840,5ad9c48299cd782e23ead075,1
18841,5ad7c4d36eabd43e4263e3b8,0
18842,5ad5a36b447537516f2a5d73,0
18843,5ad1f5ccf716a54769d22def,1
18844,5ad2b3a0450fbc6efe32f19f,0
18845,5ad033e22862a62f345d477c,0
18846,5ad29e92ecfb9e2e3a75c4ac,0
18847,5ad5a6ca4e6c716a975679f2,1
18848,5ad1a593897de54763bd9501,0
18849,5ad6cd32877bb10eb13f26c6,0
18850,5ad99b56fffa605511c7f010,1
18851,5ad05c13b54aae483e4a2b31,1
18852,5ad5cbb66473c702c85666c4,0
18853,5ad608e7c6a9050d81a7d9a0,0
18854,5ad152d1ecfb9e2e3a3e54e3,0
18855,5ad8d48cdc59da2dcbb87140,1
18856,5ad00d7fc65e2e16630bc3e3,1
18857,5ad9b7ebed624f2d75a8b546,0
18858,5ad8a8ecfffa6055119fee9d,0
18859,5ad5f3c69b89de032c1656a7,0
18860,5ad9c656ea15f22e1d5d8071,0
18861,5ad9940ce9b0c055162dcb0a,0
18862,5ad0b42322defc47ea3b2c5f,0
18863,5ad2259b450fbc6efe25ebaa,0
18864,5ad3e65b699cc62e469c11d3,0
18865,5ad6ea676473c702c88c9782,1
18866,5ad35de42862a62f34ec79b5,0
18867,5ad8747b19276a2cf47f61eb,0
18868,5ad02890b54aae483e3e7ee1,1
18869,5ad58e25013a9e580d1e7af2,0
18870,5ad0b3ea2e6b536f0f3d27a8,1
18871,5ad9da7eeaff502dc30cf4bd,0
18872,5ad488d3ca981438f72fdf61,0
18873,5ad2af9e64fc0b4848ae7995,0
18874,5ad0109c1198a238574e8554,0
18875,5ad88201eaff502dc3cc57f0,1
18876,5ad1b4341f0ca62f3b4c4535,0
18877,5ad0d5ae897de54763a1ffe0,0
18878,5ad310ecb31aaa70212a44ce,1
18879,5ad70c73c6a9050d81d7478d,0
18880,5ad61cedd4de660e8e1bda5e,0
18881,5ad7203d04f3613e4872a800,0
18882,5ad7f6a21c5e4151a3acd4c7,1
18883,5ada04871cbf5f565cec7616,0
18884,5ad60ff933694634ad14a121,1
18885,5ad98f2172ad682de7a5bece,1
18886,5ad754d00a35f31d812ab501,0
18887,5ad485430539bf2341a7f280,0
18888,5acff04e0d39e8150caa9d04,0
18889,5ad44af8052fd67d6ca3984e,0
18890,5ad9bf949137a155ff51cdbc,1
18891,5ad6a5e8e997750d7b2411ca,0
18892,5ad606f6f885c1360018adc1,0
18893,5ad89a85eaff502dc3d1d89f,0
18894,5ad05d81bf06f46f097c5ac6,0
18895,5ad930a50966b92de158e04d,0
18896,5ad7cb0e04f3613e488c6610,0
18897,5ad1942458f66b2e34bb2688,0
18898,5ad200f6699cc62e46538293,0
18899,5ad2bb5a2e6b536f0f8d051f,0
18900,5ad6d0cf8819f10281c19f68,0
18901,5ad155aee1eefe489625fe40,0
18902,5ad35264450fbc6efe54feee,0
18903,5ad4a9aaa7fc9a222b93c78f,1
18904,5ad9c52e99cd782e23eaf34e,0
18905,5ad98db70966b92de16efbd4,0
18906,5ad6bac67610fa34a7f5ab7a,0
18907,5ad82fb7e411527ccf3eb3e9,1
18908,5ad2ee97897de54763f4a51b,0
18909,5ad8b66872ad682de7845a8f,0
18910,5ad41dee450fbc6efe73b7fa,0
18911,5ad030a10a6fa92f88814aba,0
18912,5ad5b03c2a446b6a8f250c74,0
18913,5ad424dbbf06f46f0920996b,0
18914,5ad76b0a1c5e4151a39dc5fb,0
18915,5ad0c7d36b4d03488aed6d8b,0
18916,5ad7064630fd0234a1af60db,0
18917,5ad3bedbbf06f46f090ead29,0
18918,5ad1e2140a6fa92f88cee18c,0
18919,5ad6a7fe587765349cbd604d,1
18920,5ad8a9b199833e5605320e96,1
18921,5ad1e045897de54763ca033d,0
18922,5ad6d0f565962201ed42b848,1
18923,5ad32a502862a62f34e0b37a,1
18924,5ad68401d79ce5362b972216,0
18925,5ad1869f699cc62e4639e45d,0
18926,5ad57373e51cfe3cfd026b9c,0
18927,5ad040c858f66b2e34817be6,0
18928,5ad04f9d897de54763835bdd,1
18929,5ad6bc5633694634ad2d244b,0
18930,5ad95c09dc59da2dcbc84b93,1
18931,5ad325f9bf06f46f09f711cd,1
18932,5ad1fe33450fbc6efe1c6b94,0
18933,5ad41dd62e6b536f0fccb6c5,1
18934,5ad343cf5fabdf47f08dee34,1
18935,5acff12e12973415172bdac0,0
18936,5ad215a258f66b2e34d74bf6,0
18937,5ad4c7bca7ee6338afd62ce3,0
18938,5ad804dc0a35f31d8143db7d,0
18939,5ad8ae3ddc59da2dcbb0fc9a,0
18940,5ad56e86b17d352cd015b502,1
18941,5ad9b2a8eaff502dc303b753,0
18942,5ad29fad64fc0b4848ab6162,0
18943,5ada0153ed624f2d75bbccf2,0
18944,5ad9ec4a19276a2cf4c7b83c,0
18945,5ad0d5f7450fbc6efeeddaae,0
18946,5ad6bf75d4de660e8e317658,0
18947,5ad9463cc2639b2dd905d384,1
18948,5ad8649d8035845523aba80b,0
18949,5ad5bad171b962360814835d,0
18950,5ad4c20e8883a02335f342b7,1
18951,5ad69acf1af2a10286cfbb3e,1
18952,5ad69fe69b89de032c30934f,0
18953,5acfe555402a596ad5796fc3,1
18954,5ad5cb041af2a10286adec9d,0
18955,5ad091c80a6fa92f88968ea9,1
18956,5ad667f20393d70e9c68131e,0
18957,5ad2c2aa0a6fa92f88efa2e8,0
18958,5ad4c4440539bf2341b869c4,0
18959,5ad6dcfb33694634ad35aab7,0
18960,5ad71fb4bb3a711dbb6a05d8,0
18961,5ad9c5aed5b3a956165673e6,0
18962,5ad9970edc59da2dcbd682e4,1
18963,5ad83d3b45157c2f30f95312,0
18964,5ad9d93f8035845523f1ed2a,1
18965,5ad9fb942ab5fa2cef660393,0
18966,5ad17f556b4d03488a049234,0
18967,5ad9ee0e99cd782e23f4a81b,1
18968,5ad6fe2165962201ed4e0ff4,0
18969,5ad73703b5b9f21c7aa22bab,0
18970,5ad6d177d79ce5362bab16b3,1
18971,5ad80f467c944b7bc03e58fb,1
18972,5ad2ab5c2dbd85702afc8155,0
18973,5ad5b2d3ae649f34207bf36a,1
18974,5ad0454b2d0c2a2e3fce8473,0
18975,5ad5901a1ac46a484ed82099,1
18976,5ad17bc75fabdf47f03bf977,1
18977,5ad610d665962201ed24b5c0,0
18978,5ad2e1adb31aaa7021205072,0
18979,5ad823c80da87f125c68eb4a,0
18980,5ad1f5310a6fa92f88d3336e,0
18981,5ad60ef81af2a10286bfcd23,0
18982,5ad79ee5bb3a711dbb82a048,0
18983,5ad49ac1c69ddd389371738d,0
18984,5ad5463a61acf03943c28322,0
18985,5ad9da25fffa605511d68699,0
18986,5ad1dd5de1eefe4896431d9d,0
18987,5ad2230864fc0b4848a1ca46,0
18988,5ada0322b7252e2deeb7aa7c,0
18989,5ad35c1a2d0c2a2e3f58d13e,0
18990,5ad97181d5b3a95616429095,0
18991,5ad4b3e2ddf5d2378218c28c,0
18992,5ad77266d31cef1c6d7af7da,0
18993,5ad69e83587765349cbad3d3,0
18994,5ad6b6988819f10281ba5f3a,0
18995,5ad0d661b40344705738f736,0
18996,5ad87d9145157c2f3007622f,1
18997,5ad32dabe1eefe48967c32eb,0
18998,5ad4218858f66b2e3429e0ce,0
18999,5ad9cf329137a155ff5594f9,0
19000,5ad6c9317610fa34a7f9425f,1
19001,5ad0b42f2862a62f3479396d,1
19002,5ad9c3d745157c2f3042f221,1
19003,5ad8acdafef42f2ef0e07684,0
19004,5ad5f2a533694634ad0b292e,0
19005,5ad88ed2c2639b2dd9ebe9a6,0
19006,5ad1243cb31aaa7021d5875b,0
19007,5ad010fa8e3ce216572405fa,0
19008,5ada0e60fdb0032d7bdad3a1,0
19009,5ad2cbafe1eefe4896671b3d,0
19010,5ad71ed35913f001e88fda01,0
19011,5ad8a702ea15f22e1d2ab36a,0
19012,5ad43bdc7235a11a46418f10,0
19013,5ad8cca2fef42f2ef0e78fe5,1
19014,5ad08614699cc62e4612b223,0
19015,5ad74667cb443b1c687d2809,1
19016,5ad9e88872ad682de7bae7eb,1
19017,5ad6b898587765349cc205ac,1
19018,5ad5c04871b962360815b6ce,0
19019,5ad807456eec2411b74e9c7f,0
19020,5ad0d1f66b4d03488af01d42,0
19021,5ad05d7b0a6fa92f888b20e6,1
19022,5ad61823b05c0a0ee6fb021c,1
19023,5ad34289ecfb9e2e3a98e173,0
19024,5ad20ef522defc47ea76ae4f,0
19025,5ad01cb0897de5476377c54b,0
19026,5ad1ee406b4d03488a1c5c8f,0
19027,5ad20080ecfb9e2e3a63d6e2,0
19028,5ad60194587765349ca4fdce,1
19029,5ad3fa75b31aaa70214df22a,0
19030,5ad5b1b762706b0d155dfc1f,1
19031,5ad3fee62862a62f34003a58,1
19032,5ad29703bf06f46f09d857e2,0
19033,5ad876ae99cd782e23ad4b62,0
19034,5ad417a5f716a547692b20d1,0
19035,5ad25a6aecfb9e2e3a71b3b3,0
19036,5ad0ed53450fbc6efef0d996,0
19037,5ad803e586ada21d68805b0f,1
19038,5ad2d1732e6b536f0f926c10,0
19039,5ad215802862a62f34b60b08,1
19040,5ad0d2e22d0c2a2e3feea19f,0
19041,5ad4ba880539bf2341b5a8a4,0
19042,5ad711ac587765349cd8936c,1
19043,5ad6019f8819f102819da55d,0
19044,5ad6d38c0393d70e9c7eca95,0
19045,5ad70e0033694634ad41bad6,0
19046,5ad82a147c944b7bc044ecf9,0
19047,5ad9248a8035845523c79ca8,0
19048,5ad2ae57e1eefe4896602e62,0
19049,5ad18b58c077bc7009a881fd,0
19050,5ad2441a58f66b2e34df3eb5,0
19051,5ad858d8b7252e2dee62e570,0
19052,5ad08e83f716a5476994fa5e,0
19053,5ad56c4385ec083d7e74c0b1,1
19054,5ad079f3bf06f46f09829c06,0
19055,5ad5d6215d3fa40d756fd189,0
19056,5ad0ddf7c077bc700993b616,1
19057,5ad59850a9db545174f0eee2,1
19058,5ad6f1d92df6e90d876664af,1
19059,5ad33631b31aaa702132384c,0
19060,5ad1ce6d5fabdf47f04d3f85,0
19061,5ad41add2862a62f340732e8,0
19062,5ad295b62d0c2a2e3f2e8159,0
19063,5ad05ebcf716a547698a8110,0
19064,5ad47969889bc17d6660ce02,0
19065,5ad54969a7ee6338afe1c2b1,1
19066,5ad8aaf09137a155ff222744,0
19067,5ad608c0587765349ca7898b,1
19068,5ad61abc1af2a10286c377bc,1
19069,5ad02cdb2d0c2a2e3fc8e95a,0
19070,5ad602a29f89e503264ad4f8,0
19071,5ad9f1d3fef42f2ef01b6cf8,0
19072,5ad04000699cc62e46039209,0
19073,5ad033896b4d03488acba7d6,0
19074,5ad9593f9137a155ff39938c,0
19075,5ad413ce2e6b536f0fca621f,0
19076,5ad3698522defc47eab23d4c,0
19077,5ad9ac400b5c27551c26acc8,1
19078,5ad1f7bfb31aaa7021fe1953,0
19079,5ad61b51b05c0a0ee6fbd330,0
19080,5ad0994058f66b2e34943516,0
19081,5ad31d0f5fabdf47f085b6ed,0
19082,5ad611438819f10281a372bf,0
19083,5ad1c066b31aaa7021f24a82,0
19084,5ad8600aea15f22e1d1a496b,1
19085,5ad6c7e12df6e90d875bcb8b,1
19086,5ad34bfbf4edea6f04d768fc,0
19087,5ad1a3951f0ca62f3b48d9a7,0
19088,5ad604dc30fd0234a17f639b,1
19089,5ad2c40e2862a62f34ca98d3,1
19090,5ad607ee7610fa34a7da5ce2,1
19091,5ad5c31e6473c702c85493c4,1
19092,5ad5423aa7ee6338afe00037,0
19093,5ad9c039fdb0032d7bc5c3ec,0
19094,5ad685cd7610fa34a7e7dda3,0
19095,5ad7f7643a912251869962d5,0
19096,5ad60cb9d79ce5362b8c07c7,0
19097,5ad8a78645157c2f30116483,0
19098,5ad1c48464fc0b48488ca438,0
19099,5ad3213664fc0b4848c77cf0,0
19100,5ad0ee4af4edea6f0474613f,0
19101,5ad1422fc077bc700999107a,0
19102,5ad36cdf64fc0b4848d8e518,1
19103,5ad697e4d79ce5362b9ba25e,1
19104,5ad2254ff4edea6f04a97f19,0
19105,5ad5fccdb05c0a0ee6f2056a,0
19106,5ad4be7fbe6ae81ed0a6411b,0
19107,5ad30314b31aaa70212748cc,1
19108,5ad2da41f4edea6f04bf341e,0
19109,5ad5ba5f71b9623608146c9e,1
19110,5ad3fee8bf06f46f09174264,1
19111,5ad49caa32f96338e493b5bd,0
19112,5ad370052d0c2a2e3f5e95e2,0
19113,5ad2f706e1eefe489670b2c2,0
19114,5ad05db658f66b2e3487b621,1
19115,5ad6c72c5d3fa40d759a320a,1
19116,5ad8343d657f047d13564c0d,1
19117,5ad2c2e958f66b2e34ebd0ed,0
19118,5ad22fa164fc0b4848a4555b,0
19119,5ad1653d2dbd85702ac66157,0
19120,5ad8576db7252e2dee62934c,1
19121,5ad34731ecfb9e2e3a99c3c6,0
19122,5ad081d32d0c2a2e3fdb9b36,0
19123,5ad15c20d0d3372f53842605,0
19124,5ad4bd1768465422268a9e27,0
19125,5ad1d91e2e6b536f0f6c3ff5,0
19126,5ad18c19699cc62e463b1cb3,1
19127,5ad962b5d5b3a956163ef5d1,1
19128,5ad8baae19276a2cf4911a9f,0
19129,5ad9ca77b7252e2deea85eef,1
19130,5ad1893fc077bc7009a7fa18,1
19131,5ad1c811f716a54769c86f52,0
19132,5ad0b6f85fabdf47f0214b79,1
19133,5ad53d6dca981438f749c003,1
19134,5ad6046433694634ad1050e3,0
19135,5ad1df410a6fa92f88ce55cd,0
19136,5ad80803d0da2711f7689faa,1
19137,5ad6a897d4de660e8e2b3cbc,0
19138,5ad5e6edb05c0a0ee6ecc560,0
19139,5ad15498897de54763abc16b,0
19140,5ad7d74db5b9f21c7ab83102,0
19141,5ad044eabf06f46f0977391a,0
19142,5ad2a91b450fbc6efe30b036,0
19143,5ad45878052fd67d6ca6bc40,0
19144,5ad04ca9f4edea6f0451c6a8,0
19145,5ad1c663897de54763c4521e,0
19146,5ad6ee5571b96236084ffdab,1
19147,5ad700e0b05c0a0ee621eb9d,0
19148,5ad95aecf02a222eeb66ea22,0
19149,5ad06f5264fc0b48485273f5,0
19150,5ad6b8b8e997750d7b295765,0
19151,5ad1e6cdbf06f46f09c1da58,0
19152,5ad792e4dc9d40518b950f37,1
19153,5ad157280a6fa92f88b15045,1
19154,5ad88131c3e6312f1638148c,0
19155,5ad9b0b1d5b3a956165162c4,1
19156,5ad0034a606d0c6b2d121fbc,0
19157,5ad23490b54aae483ea0e6d5,1
19158,5ad3e9abd0d3372f53f2aa9f,0
19159,5ad5c0791af2a10286ab9242,1
19160,5ad8b4750b5c27551cfe156a,0
19161,5ad77a31cf40ed5072af86e5,1
19162,5ad15948e1eefe489626b035,0
19163,5ada029019276a2cf4ce7345,0
19164,5ad210301f0ca62f3b60376f,1
19165,5ad832f999e52b7d87c1d7b5,1
19166,5ad895d5c3e6312f163cd06e,0
19167,5acfe5f96077d1151e95aa94,0
19168,5ad6c7598819f10281bec80a,0
19169,5ad4214a2e6b536f0fcd6b00,0
19170,5ad7ebaa6eabd43e426ae3f1,0
19171,5ad6212a6473c702c86d6137,1
19172,5ad9bd3eb7252e2deea560dd,0
19173,5ad9ff94d5b3a9561665d7d1,1
19174,5ad87b5d0b5c27551cef3898,1
19175,5ad6c9d830fd0234a19fc521,1
